Year,ICD10 Code,ICD10 Diagnosis,Diagnosis Type,Metric,Sex,Value,Start_Year,End_Year
2004/05,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Unknown,96297.0,2004,5
2004/05,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,Unknown,11365.0,2004,5
2004/05,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of admissions,Unknown,7676.0,2004,5
2004/05,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of admissions,Unknown,23302.0,2004,5
2004/05,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Number of admissions,Unknown,12396.0,2004,5
2004/05,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Number of admissions,Unknown,2638.0,2004,5
2004/05,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Number of admissions,Unknown,126456.0,2004,5
2004/05,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Number of admissions,Unknown,59509.0,2004,5
2004/05,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Number of admissions,Unknown,12058.0,2004,5
2004/05,All codes,All admissions,All admissions,Attributable number,Unknown,452300.0,2004,5
2004/05,C00-D48,All cancers,All cancers,Attributable number,Unknown,152600.0,2004,5
2004/05,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Unknown,111500.0,2004,5
2004/05,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Unknown,149400.0,2004,5
2004/05,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Unknown,16200.0,2004,5
2004/05,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Unknown,61700.0,2004,5
2004/05,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Unknown,8300.0,2004,5
2004/05,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Unknown,22000.0,2004,5
2004/05,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Unknown,3400.0,2004,5
2004/05,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Unknown,900.0,2004,5
2004/05,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Unknown,32600.0,2004,5
2004/05,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Unknown,2800.0,2004,5
2004/05,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Unknown,5500.0,2004,5
2004/05,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Unknown,5000.0,2004,5
2004/05,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Unknown,5100.0,2004,5
2004/05,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Unknown,5200.0,2004,5
2004/05,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Unknown,5000.0,2004,5
2004/05,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Unknown,86400.0,2004,5
2004/05,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Unknown,20100.0,2004,5
2004/05,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,36100.0,2004,5
2004/05,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,79400.0,2004,5
2004/05,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,7700.0,2004,5
2004/05,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,16900.0,2004,5
2004/05,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,7400.0,2004,5
2004/05,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,1900.0,2004,5
2004/05,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Unknown,12600.0,2004,5
2004/05,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Attributable number,Unknown,2400.0,2004,5
2004/05,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Attributable number,Unknown,1200.0,2004,5
2004/05,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Attributable number,Unknown,15500.0,2004,5
2004/05,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Attributable number,Unknown,6400.0,2004,5
2004/05,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Attributable number,Unknown,700.0,2004,5
2004/05,All codes,All admissions,All admissions,Number of admissions,Male,3638275.0,2004,5
2004/05,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All diseases which can be caused by smoking,All diseases which can be caused by smoking,Number of admissions,Male,764401.0,2004,5
2004/05,C00-D48,All cancers,All cancers,Number of admissions,Male,577402.0,2004,5
2004/05,J00-J99,All respiratory diseases,All respiratory diseases,Number of admissions,Male,205196.0,2004,5
2004/05,I00-I99,All circulatory diseases,All circulatory diseases,Number of admissions,Male,466662.0,2004,5
2004/05,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of admissions,Male,437416.0,2004,5
2004/05,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of admissions,Male,43805.0,2004,5
2004/05,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of admissions,Male,8393.0,2004,5
2004/05,C15,Oesophagus,Cancers which can be caused by smoking,Number of admissions,Male,22697.0,2004,5
2004/05,C32,Larynx,Cancers which can be caused by smoking,Number of admissions,Male,3441.0,2004,5
2004/05,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Male,13227.0,2004,5
2004/05,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Male,55831.0,2004,5
2004/05,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Male,6721.0,2004,5
2004/05,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Male,16360.0,2004,5
2004/05,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Male,10217.0,2004,5
2004/05,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Male,5626.0,2004,5
2004/05,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,Male,16419.0,2004,5
2004/05,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of admissions,Male,3331.0,2004,5
2004/05,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,Male,55254.0,2004,5
2004/05,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Male,42171.0,2004,5
2004/05,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,114771.0,2004,5
2004/05,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,199995.0,2004,5
2004/05,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,21715.0,2004,5
2004/05,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,45938.0,2004,5
2004/05,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,Male,8713.0,2004,5
2004/05,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of admissions,Male,4714.0,2004,5
2004/05,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of admissions,Male,11938.0,2004,5
2004/05,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Number of admissions,Male,4838.0,2004,5
2004/05,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Number of admissions,Male,1072.0,2004,5
2004/05,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Number of admissions,Male,47532.0,2004,5
2004/05,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Number of admissions,Male,12906.0,2004,5
2004/05,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Number of admissions,Male,13227.0,2004,5
2004/05,All codes,All admissions,All admissions,Attributable number,Male,287200.0,2004,5
2004/05,C00-D48,All cancers,All cancers,Attributable number,Male,108400.0,2004,5
2004/05,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Male,59600.0,2004,5
2004/05,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Male,103000.0,2004,5
2004/05,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Male,8300.0,2004,5
2004/05,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Male,38900.0,2004,5
2004/05,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Male,6400.0,2004,5
2004/05,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Male,16300.0,2004,5
2004/05,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Male,2900.0,2004,5
2004/05,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Male,13227.0,2004,5
2004/05,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Male,26700.0,2004,5
2004/05,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Male,2500.0,2004,5
2004/05,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Male,4600.0,2004,5
2004/05,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Male,2700.0,2004,5
2004/05,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Male,3200.0,2004,5
2004/05,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Male,4100.0,2004,5
2004/05,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Male,3000.0,2004,5
2004/05,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Male,44800.0,2004,5
2004/05,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Male,11700.0,2004,5
2004/05,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,23800.0,2004,5
2004/05,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,57900.0,2004,5
2004/05,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,4400.0,2004,5
2004/05,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,9700.0,2004,5
2004/05,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Male,5800.0,2004,5
2004/05,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Male,1500.0,2004,5
2004/05,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Male,6800.0,2004,5
2004/05,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Attributable number,Male,1000.0,2004,5
2004/05,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Attributable number,Male,500.0,2004,5
2004/05,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Attributable number,Male,6500.0,2004,5
2004/05,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Attributable number,Male,1500.0,2004,5
2004/05,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Attributable number,Male,13227.0,2004,5
2004/05,All codes,All admissions,All admissions,Number of admissions,Female,4208273.0,2004,5
2004/05,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All diseases which can be caused by smoking,All diseases which can be caused by smoking,Number of admissions,Female,637477.0,2004,5
2004/05,C00-D48,All cancers,All cancers,Number of admissions,Female,602553.0,2004,5
2004/05,J00-J99,All respiratory diseases,All respiratory diseases,Number of admissions,Female,199679.0,2004,5
2004/05,I00-I99,All circulatory diseases,All circulatory diseases,Number of admissions,Female,356817.0,2004,5
2004/05,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of admissions,Female,446023.0,2004,5
2004/05,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of admissions,Female,29686.0,2004,5
2004/05,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of admissions,Female,3636.0,2004,5
2004/05,C15,Oesophagus,Cancers which can be caused by smoking,Number of admissions,Female,8661.0,2004,5
2004/05,C32,Larynx,Cancers which can be caused by smoking,Number of admissions,Female,707.0,2004,5
2004/05,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Female,6388.0,2004,5
2004/05,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Female,18396.0,2004,5
2004/05,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Female,3319.0,2004,5
2004/05,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Female,6812.0,2004,5
2004/05,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Female,8123.0,2004,5
2004/05,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Female,7628.0,2004,5
2004/05,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,Female,11614.0,2004,5
2004/05,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of admissions,Female,2426.0,2004,5
2004/05,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,Female,52168.0,2004,5
2004/05,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Female,40706.0,2004,5
2004/05,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,102227.0,2004,5
